FREMONT,94537,37.680181,-121.921498,Alameda,945,2
FREMONT,94538,37.509453,-121.95832,Alameda,945,2
FREMONT,94539,37.520339,-121.912568,Alameda,945,2
FREMONT,94555,37.570681,-122.063323,Alameda,945,2
HAYWARD,94540,37.680181,-121.921498,Alameda,945,2
HAYWARD,94541,37.67513,-121.97412,Alameda,945,2
HAYWARD,94542,37.662552,-122.051179,Alameda,945,2
HAYWARD,94543,37.680181,-121.921498,Alameda,945,2
HAYWARD,94544,37.613883,-122.061673,Alameda,945,2
HAYWARD,94545,37.635482,-122.092324,Alameda,945,2
HAYWARD,94557,37.680181,-121.921498,Alameda,945,2
LIVERMORE,94550,37.676781,-121.91605,Alameda,945,2
LIVERMORE,94551,37.680181,-121.921498,Alameda,945,2
NEWARK,94560,37.534102,-122.025352,Alameda,945,2
OAKLAND,94601,37.786027,-122.223779,Alameda,946,2
OAKLAND,94602,37.802777,-122.204578,Alameda,946,2
OAKLAND,94603,37.761778,-122.198428,Alameda,946,2
OAKLAND,94604,37.680181,-121.921498,Alameda,946,2
OAKLAND,94605,37.759322,-122.156626,Alameda,946,2
OAKLAND,94606,37.789927,-122.243979,Alameda,946,2
OAKLAND,94607,37.807967,-122.29878,Alameda,946,2
OAKLAND,94609,37.834776,-122.26328,Alameda,946,2
OAKLAND,94610,37.811277,-122.238779,Alameda,946,2
OAKLAND,94611,37.847076,-122.222278,Alameda,946,2
OAKLAND,94612,37.809435,-122.27018,Alameda,946,2
OAKLAND,94613,37.781098,-122.186573,Alameda,946,2
OAKLAND,94614,37.727739,-122.204573,Alameda,946,2
OAKLAND,94615,37.806677,-122.30038,Alameda,946,2
OAKLAND,94617,37.807827,-122.271652,Alameda,946,2
OAKLAND,94618,37.843126,-122.240179,Alameda,946,2
OAKLAND,94619,37.783877,-122.167126,Alameda,946,2
OAKLAND,94621,37.742529,-122.196689,Alameda,946,2
OAKLAND,94623,37.680181,-121.921498,Alameda,946,2
OAKLAND,94624,37.680181,-121.921498,Alameda,946,2
OAKLAND,94625,37.803927,-122.319655,Alameda,946,2
OAKLAND,94626,37.819314,-122.303136,Alameda,946,2
OAKLAND,94627,37.680181,-121.921498,Alameda,946,2
OAKLAND,94643,37.680181,-121.921498,Alameda,946,2
OAKLAND,94649,37.680181,-121.921498,Alameda,946,2
OAKLAND,94659,37.680181,-121.921498,Alameda,946,2
OAKLAND,94660,37.680181,-121.921498,Alameda,946,2
OAKLAND,94661,37.680181,-121.921498,Alameda,946,2
OAKLAND,94666,37.680181,-121.921498,Alameda,946,2
PIEDMONT,94620,37.680181,-121.921498,Alameda,946,2
PLEASANTON,94566,37.646081,-121.862128,Alameda,945,2
PLEASANTON,94588,37.688244,-121.898741,Alameda,945,2
SAN LEANDRO,94577,37.715629,-122.158621,Alameda,945,2
SAN LEANDRO,94578,37.704429,-122.124225,Alameda,945,2
SAN LEANDRO,94579,37.688518,-122.147425,Alameda,945,2
SAN LORENZO,94580,37.68123,-122.133825,Alameda,945,2
SUNOL,94586,37.585883,-121.883018,Alameda,945,2
UNION CITY,94587,37.589084,-121.97362,Alameda,945,2
Noncity,949xx,,,Marin,,1
Noncity,945xx,,,Solano,,1
Noncity,956xx,,,Solano,,1
Noncity,954xx,,,Sonoma,,1
Noncity,941xx,,,San Francisco,,3
Noncity,940xx,,,San Mateo,,4
Noncity,943xx,,,San Mateo,,4
Noncity,944xx,,,San Mateo,,4
Noncity,950xx,,,Santa Clara,,6
Noncity,951xx,,,Santa Clara,,6
Noncity,948xx,,,Contra Costa,,2
Noncity,947xx,,,Alameda,,2
Noncity,946xx,,,Alameda,,2
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
,,,,,,
945,,,,,,
,,,,,,
956,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
956,,,,,,
956,,,,,,
956,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
,,,,,,
949,,,,,,
949,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
949,,,,,,
949,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
949,,,,,,
954,,,,,,
949,,,,,,
949,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
949,,,,,,
954,,,,,,
954,,,,,,
954,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
941,,,,,,
,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
,,,,,,
943,,,,,,
943,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
941,,,,,,
940,,,,,,
,,,,,,
944,,,,,,
944,,,,,,
944,,,,,,
944,,,,,,
944,,,,,,
944,,,,,,
944,,,,,,
944,,,,,,
944,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
950,,,,,,
943,,,,,,
943,,,,,,
943,,,,,,
943,,,,,,
943,,,,,,
943,,,,,,
950,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
951,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
950,,,,,,
943,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
940,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
,,,,,,
948,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
948,,,,,,
948,,,,,,
948,,,,,,
948,,,,,,
948,,,,,,
948,,,,,,
948,,,,,,
945,,,,,,
948,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
947,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
,,,,,,
946,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
946,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
945,,,,,,
